date,hour,poa_wm2,dn_wm2,df_wm2,tamb_c,wspd_ms,zenith_deg,dc_w,ac_w
2012-04-09,2,0,0,0,22.6,7.3,139.05,0.0,0.0
2012-04-09,3,0,0,0,22.5,7.1,127.64,0.0,0.0
2012-04-09,4,0,0,0,22.5,7.0,114.91,0.0,0.0
2012-04-09,5,0,0,0,22.5,7.1,101.51,0.0,0.0
2012-04-09,6,8,0,8,22.7,7.3,87.5,34400.0,11838.188
2012-04-09,7,8,0,8,23.0,7.6,73.78,34400.0,11838.188
2012-04-09,8,97,0,97,23.2,7.8,59.83,417100.0,386908.345
2012-04-09,9,41,0,41,23.5,7.9,45.95,176300.0,151056.875
2012-04-09,10,49,0,49,23.7,8.0,32.42,210700.0,184780.639
2012-04-09,11,82,0,82,23.8,7.9,20.13,352600.0,323783.007
2012-04-09,12,104,0,104,23.8,7.7,13.31,447200.0,416354.525
2012-04-09,13,217,0,216,23.8,7.5,19.18,933100.0,890616.015
2012-04-09,14,144,0,144,23.8,7.4,31.25,619200.0,584468.124
2012-04-09,15,248,1,248,23.7,7.3,44.71,1066400.0,1020366.296
2012-04-09,16,469,646,133,23.5,7.2,58.57,2016700.0,1940908.206
2012-04-09,17,191,76,168,23.3,7.2,72.51,821300.0,781674.727
2012-04-09,18,30,75,25,23.1,7.1,86.29,129000.0,104669.991
2012-04-09,19,0,0,0,23.0,7.1,100.24,0.0,0.0
2012-04-09,20,0,0,0,22.9,7.0,113.65,0.0,0.0
2012-04-09,21,0,0,0,22.8,6.9,126.42,0.0,0.0
2012-04-09,22,0,0,0,22.6,6.7,137.92,0.0,0.0
2012-04-09,23,0,0,0,22.5,6.4,146.79,0.0,0.0
2012-04-10,0,0,0,0,22.3,6.1,150.53,0.0,0.0
2012-04-10,1,0,0,0,22.3,6.0,147.31,0.0,0.0
2012-04-10,2,0,0,0,22.3,6.0,138.74,0.0,0.0
2012-04-10,3,0,0,0,22.4,6.3,127.38,0.0,0.0
2012-04-10,4,0,0,0,22.5,6.5,114.68,0.0,0.0
2012-04-10,5,0,0,0,22.6,6.7,101.3,0.0,0.0
2012-04-10,6,21,42,19,22.8,7.0,87.32,90300.0,66702.698
2012-04-10,7,8,0,8,23.0,7.3,73.59,34400.0,11838.188
2012-04-10,8,180,1,179,23.2,7.3,59.64,774000.0,735551.646
2012-04-10,9,105,0,105,23.4,7.3,45.75,451500.0,420560.483
2012-04-10,10,136,0,136,23.6,7.2,32.19,584800.0,550865.869
2012-04-10,11,529,68,466,23.8,7.0,19.83,2274700.0,2189481.295
2012-04-10,12,619,120,502,23.9,6.7,12.94,2661700.0,2561261.734
2012-04-10,13,493,36,459,24.0,6.6,18.97,2119900.0,2040406.51
2012-04-10,14,247,0,246,24.0,6.6,31.13,1062100.0,1016183.201
2012-04-10,15,470,115,388,23.9,6.7,44.64,2021000.0,1945055.807
2012-04-10,16,143,0,142,23.7,7.0,58.51,614900.0,580268.402
2012-04-10,17,133,7,131,23.4,7.2,72.45,571900.0,538262.385
2012-04-10,18,13,0,13,23.2,7.2,86.22,55900.0,32943.12
2012-04-10,19,0,0,0,23.0,7.2,100.15,0.0,0.0
2012-04-10,20,0,0,0,23.0,7.2,113.54,0.0,0.0
2012-04-10,21,0,0,0,22.9,7.0,126.27,0.0,0.0
2012-04-10,22,0,0,0,22.9,6.8,137.71,0.0,0.0
2012-04-10,23,0,0,0,22.9,6.4,146.5,0.0,0.0
2012-04-11,0,0,0,0,22.9,6.1,150.16,0.0,0.0
2012-04-11,1,0,0,0,22.9,5.7,146.95,0.0,0.0
2012-04-11,2,0,0,0,22.8,5.5,138.43,0.0,0.0
2012-04-11,3,0,0,0,22.7,5.3,127.12,0.0,0.0
2012-04-11,4,0,0,0,22.7,5.2,114.45,0.0,0.0
2012-04-11,5,0,0,0,22.8,5.3,101.09,0.0,0.0
2012-04-11,6,11,0,11,23.1,5.5,87.13,47300.0,24501.627
2012-04-11,7,38,0,38,23.4,5.7,73.41,163400.0,138407.825
2012-04-11,8,472,745,94,23.7,5.7,59.45,2029600.0,1953350.53
2012-04-11,9,694,835,109,24.0,5.6,45.55,2984200.0,2870089.507
2012-04-11,10,444,40,410,24.3,5.4,31.97,1909200.0,1837166.213
2012-04-11,11,594,141,461,24.5,5.3,19.54,2554200.0,2458119.293
2012-04-11,12,818,318,508,24.7,5.2,12.57,3517400.0,3378712.154
2012-04-11,13,988,908,129,24.8,5.1,18.76,4248400.0,3583333.333
2012-04-11,14,878,873,129,24.9,5.2,31.02,3775400.0,3583333.333
2012-04-11,15,707,822,121,24.9,5.3,44.56,3040100.0,2923528.203
2012-04-11,16,487,729,105,24.8,5.4,58.44,2094100.0,2015540.567
2012-04-11,17,245,552,78,24.5,5.3,72.39,1053500.0,1007816.532
2012-04-11,18,35,134,26,24.2,5.0,86.15,150500.0,125757.337
2012-04-11,19,0,0,0,24.0,4.7,100.07,0.0,0.0
2012-04-11,20,0,0,0,23.8,4.3,113.42,0.0,0.0
2012-04-11,21,0,0,0,23.7,3.9,126.11,0.0,0.0
2012-04-11,22,0,0,0,23.6,3.5,137.5,0.0,0.0
2012-04-11,23,0,0,0,23.5,3.1,146.2,0.0,0.0
2012-04-12,0,0,0,0,23.4,2.8,149.8,0.0,0.0
2012-04-12,1,0,0,0,23.3,2.6,146.59,0.0,0.0
2012-04-12,2,0,0,0,23.2,2.4,138.12,0.0,0.0
2012-04-12,3,0,0,0,23.1,2.4,126.85,0.0,0.0
2012-04-12,4,0,0,0,23.1,2.4,114.22,0.0,0.0
2012-04-12,5,0,0,0,23.1,2.5,100.89,0.0,0.0
2012-04-12,6,27,138,20,23.3,2.7,86.95,116100.0,92015.666
2012-04-12,7,236,583,68,23.7,2.9,73.22,1014800.0,970158.607
2012-04-12,8,481,762,91,24.0,2.9,59.27,2068300.0,1990668.869
2012-04-12,9,701,849,105,24.3,2.8,45.36,3014300.0,2898867.547
2012-04-12,10,494,80,427,24.6,2.6,31.75,2124200.0,2044550.274
2012-04-12,11,673,180,502,24.9,2.4,19.25,2893900.0,2783708.383
2012-04-12,12,448,10,439,25.1,2.2,12.2,1926400.0,1853771.647
2012-04-12,13,443,12,431,25.2,2.0,18.56,1904900.0,1833014.455
2012-04-12,14,347,3,345,25.3,1.9,30.91,1492100.0,1433701.267
2012-04-12,15,364,37,337,25.4,1.8,44.49,1565200.0,1504520.337
2012-04-12,16,314,64,281,25.3,1.8,58.38,1350200.0,1296097.053
2012-04-12,17,178,50,163,25.2,1.9,72.33,765400.0,727163.553
2012-04-12,18,36,154,25,24.9,1.9,86.08,154800.0,129974.326
2012-04-12,19,0,0,0,24.7,1.9,99.98,0.0,0.0
2012-04-12,20,0,0,0,24.4,1.8,113.31,0.0,0.0
2012-04-12,21,0,0,0,24.2,1.7,125.96,0.0,0.0
2012-04-12,22,0,0,0,24.0,1.6,137.28,0.0,0.0
2012-04-12,23,0,0,0,23.8,1.6,145.9,0.0,0.0
2012-04-13,0,0,0,0,23.7,1.6,149.44,0.0,0.0
2012-04-13,1,0,0,0,23.5,1.5,146.24,0.0,0.0
2012-04-13,2,0,0,0,23.4,1.4,137.82,0.0,0.0
2012-04-13,3,0,0,0,23.3,1.4,126.59,0.0,0.0
2012-04-13,4,0,0,0,23.3,1.5,113.99,0.0,0.0
2012-04-13,5,0,0,0,23.3,1.4,100.69,0.0,0.0
2012-04-13,6,29,153,21,23.5,1.4,86.77,124700.0,100452.043
2012-04-13,7,237,588,65,23.8,1.4,73.05,1019100.0,974343.461
2012-04-13,8,479,765,86,24.0,1.5,59.09,2059700.0,1982377.024
2012-04-13,9,384,71,334,24.4,1.5,45.18,1651200.0,1587777.734
2012-04-13,10,400,16,386,24.7,1.5,31.53,1720000.0,1654337.606
2012-04-13,11,983,923,110,25.0,1.5,18.97,4226900.0,3583333.333
2012-04-13,12,1023,932,111,25.2,1.5,11.84,4398900.0,3583333.333
2012-04-13,13,285,1,284,25.3,1.5,18.36,1225500.0,1175028.405
2012-04-13,14,113,0,113,25.5,1.6,30.81,485900.0,454202.388
2012-04-13,15,257,1,257,25.5,1.7,44.42,1105100.0,1058006.954
2012-04-13,16,487,742,98,25.5,1.8,58.32,2094100.0,2015540.567
2012-04-13,17,208,180,153,25.4,1.9,72.26,894400.0,852917.8
2012-04-13,18,36,156,25,25.2,2.0,86.01,154800.0,129974.326
2012-04-13,19,0,0,0,25.0,2.0,99.89,0.0,0.0
2012-04-13,20,0,0,0,24.8,2.0,113.19,0.0,0.0
2012-04-13,21,0,0,0,24.6,2.1,125.8,0.0,0.0
2012-04-13,22,0,0,0,24.4,2.1,137.06,0.0,0.0
2012-04-13,23,0,0,0,24.2,2.2,145.61,0.0,0.0
2012-04-14,0,0,0,0,24.1,2.3,149.08,0.0,0.0
2012-04-14,1,0,0,0,23.9,2.4,145.89,0.0,0.0
2012-04-14,2,0,0,0,23.8,2.5,137.51,0.0,0.0
2012-04-14,3,0,0,0,23.7,2.7,126.33,0.0,0.0
2012-04-14,4,0,0,0,23.6,3.0,113.77,0.0,0.0
2012-04-14,5,0,0,0,23.7,3.2,100.48,0.0,0.0
2012-04-14,6,31,138,22,23.9,3.5,86.6,133300.0,108887.78
2012-04-14,7,238,560,73,24.2,3.6,72.87,1023400.0,978528.154
2012-04-14,8,481,748,95,24.5,3.6,58.92,2068300.0,1990668.869
2012-04-14,9,701,838,109,24.8,3.5,44.99,3014300.0,2898867.547
2012-04-14,10,875,886,118,25.1,3.5,31.33,3762500.0,3583333.333
2012-04-14,11,988,916,121,25.5,3.7,18.69,4248400.0,3583333.333
2012-04-14,12,1029,929,118,25.7,3.9,11.48,4424700.0,3583333.333
2012-04-14,13,993,921,118,25.9,4.2,18.17,4269900.0,3583333.333
2012-04-14,14,879,879,123,25.8,4.5,30.71,3779700.0,3583333.333
2012-04-14,15,707,826,116,25.6,4.8,44.35,3040100.0,2923528.203
2012-04-14,16,489,741,99,25.4,5.2,58.26,2102700.0,2023829.854
2012-04-14,17,250,581,72,25.1,5.4,72.2,1075000.0,1028732.006
2012-04-14,18,38,192,25,24.8,5.5,85.94,163400.0,138407.825
2012-04-14,19,0,0,0,24.5,5.6,99.8,0.0,0.0
2012-04-14,20,0,0,0,24.3,5.7,113.08,0.0,0.0
2012-04-14,21,0,0,0,24.1,5.7,125.64,0.0,0.0
2012-04-14,22,0,0,0,23.9,5.6,136.84,0.0,0.0
2012-04-14,23,0,0,0,23.7,5.5,145.31,0.0,0.0
2012-04-15,0,0,0,0,23.5,5.3,148.72,0.0,0.0
2012-04-15,1,0,0,0,23.4,5.2,145.54,0.0,0.0
2012-04-15,2,0,0,0,23.2,5.0,137.21,0.0,0.0
2012-04-15,3,0,0,0,23.2,5.0,126.08,0.0,0.0
2012-04-15,4,0,0,0,23.1,5.2,113.55,0.0,0.0
2012-04-15,5,0,0,0,23.2,5.4,100.28,0.0,0.0
2012-04-15,6,34,200,22,23.5,5.9,86.42,146200.0,121540.187
2012-04-15,7,246,616,63,23.7,6.4,72.7,1057800.0,1011999.947
2012-04-15,8,488,784,82,23.9,6.7,58.75,2098400.0,2019685.291
2012-04-15,9,159,0,159,24.2,6.8,44.81,683700.0,647444.773
2012-04-15,10,375,7,369,24.6,6.9,31.12,1612500.0,1550319.82
2012-04-15,11,615,154,469,24.9,6.8,18.42,2644500.0,2544765.659
2012-04-15,12,1031,940,108,25.1,6.7,11.12,4433300.0,3583333.333
2012-04-15,13,996,933,109,25.3,6.7,17.98,4282800.0,3583333.333
2012-04-15,14,887,907,106,25.4,6.8,30.61,3814100.0,3583333.333
2012-04-15,15,715,860,99,25.3,6.9,44.28,3074500.0,2956400.124
2012-04-15,16,372,172,281,25.2,7.1,58.2,1599600.0,1537830.97
2012-04-15,17,167,30,158,25.0,7.3,72.14,718100.0,681017.61
2012-04-15,18,40,213,25,24.7,7.5,85.87,172000.0,146840.685
2012-04-15,19,0,0,0,24.4,7.6,99.71,0.0,0.0
2012-04-15,20,0,0,0,24.2,7.6,112.96,0.0,0.0
2012-04-15,21,0,0,0,24.2,7.6,125.48,0.0,0.0
2012-04-15,22,0,0,0,24.1,7.7,136.63,0.0,0.0
2012-04-15,23,0,0,0,24.1,7.7,145.02,0.0,0.0
2012-04-16,0,0,0,0,24.0,7.6,148.37,0.0,0.0
2012-04-16,1,0,0,0,23.9,7.6,145.19,0.0,0.0
2012-04-16,2,0,0,0,23.8,7.6,136.91,0.0,0.0
2012-04-16,3,0,0,0,23.7,7.5,125.82,0.0,0.0
2012-04-16,4,0,0,0,23.6,7.5,113.33,0.0,0.0
2012-04-16,5,0,0,0,23.6,7.6,100.09,0.0,0.0
2012-04-16,6,33,116,25,23.7,7.7,86.25,141900.0,117322.878
2012-04-16,7,242,540,80,24.0,7.8,72.53,1040600.0,995265.329
2012-04-16,8,486,738,101,24.2,7.7,58.58,2089800.0,2011395.684
2012-04-16,9,709,834,115,24.5,7.6,44.64,3048700.0,2931747.143
2012-04-16,10,594,150,465,24.8,7.4,30.92,2554200.0,2458119.293
2012-04-16,11,545,75,474,25.1,7.3,18.15,2343500.0,2255670.244
2012-04-16,12,1041,936,121,25.2,7.2,10.77,4476300.0,3583333.333
2012-04-16,13,1005,929,121,25.3,7.2,17.8,4321500.0,3583333.333
2012-04-16,14,896,907,115,25.4,7.2,30.51,3852800.0,3583333.333
2012-04-16,15,722,858,107,25.3,7.3,44.21,3104600.0,2985154.662
2012-04-16,16,502,772,94,25.1,7.5,58.14,2158600.0,2077694.632
2012-04-16,17,257,599,73,24.8,7.7,72.08,1105100.0,1058006.954
2012-04-16,18,40,179,27,24.5,7.9,85.8,172000.0,146840.685
2012-04-16,19,0,0,0,24.2,8.1,99.62,0.0,0.0
2012-04-16,20,0,0,0,24.1,8.2,112.84,0.0,0.0
2012-04-16,21,0,0,0,24.0,8.2,125.32,0.0,0.0
2012-04-16,22,0,0,0,23.9,8.2,136.41,0.0,0.0
2012-04-16,23,0,0,0,23.8,8.1,144.72,0.0,0.0
2012-04-17,0,0,0,0,23.8,8.0,148.02,0.0,0.0
2012-04-17,1,0,0,0,23.8,8.0,144.85,0.0,0.0
2012-04-17,2,0,0,0,23.7,8.0,136.61,0.0,0.0
2012-04-17,3,0,0,0,23.6,8.0,125.57,0.0,0.0
2012-04-17,4,0,0,0,23.6,8.1,113.11,0.0,0.0
2012-04-17,5,0,0,0,23.7,8.2,99.89,0.0,0.0
2012-04-17,6,22,0,22,23.9,8.5,86.07,94600.0,70921.925
2012-04-17,7,129,5,127,24.2,8.6,72.36,554700.0,521455.502
2012-04-17,8,175,1,174,24.4,8.6,58.42,752500.0,714580.215
2012-04-17,9,716,841,116,24.7,8.4,44.47,3078800.0,2960508.395
2012-04-17,10,892,890,127,25.0,8.3,30.73,3835600.0,3583333.333
2012-04-17,11,640,155,492,25.1,8.1,17.89,2752000.0,2647824.163
2012-04-17,12,715,188,530,25.2,7.9,10.42,3074500.0,2956400.124
2012-04-17,13,1006,920,129,25.2,7.8,17.63,4325800.0,3583333.333
2012-04-17,14,896,897,122,25.1,7.9,30.42,3852800.0,3583333.333
2012-04-17,15,722,847,114,24.9,8.0,44.15,3104600.0,2985154.662
2012-04-17,16,501,757,100,24.7,8.1,58.08,2154300.0,2073552.146
2012-04-17,17,257,584,76,24.4,8.1,72.02,1105100.0,1058006.954
2012-04-17,18,41,168,29,24.2,8.0,85.73,176300.0,151056.875
2012-04-17,19,0,0,0,24.0,7.8,99.52,0.0,0.0
2012-04-17,20,0,0,0,23.9,7.7,112.72,0.0,0.0
2012-04-17,21,0,0,0,23.9,7.6,125.16,0.0,0.0
2012-04-17,22,0,0,0,23.8,7.5,136.19,0.0,0.0
2012-04-17,23,0,0,0,23.8,7.4,144.43,0.0,0.0
2012-04-18,0,0,0,0,23.7,7.4,147.67,0.0,0.0
2012-04-18,1,0,0,0,23.6,7.3,144.51,0.0,0.0
2012-04-18,2,0,0,0,23.5,7.3,136.32,0.0,0.0
2012-04-18,3,0,0,0,23.5,7.4,125.32,0.0,0.0
2012-04-18,4,0,0,0,23.5,7.4,112.89,0.0,0.0
2012-04-18,5,0,0,0,23.6,7.6,99.7,0.0,0.0
2012-04-18,6,39,165,27,23.8,7.9,85.91,167700.0,142624.335
2012-04-18,7,104,1,104,24.2,8.1,72.19,447200.0,416354.525
2012-04-18,8,105,0,105,24.4,8.1,58.26,451500.0,420560.483
2012-04-18,9,720,857,107,24.7,8.0,44.3,3096000.0,2976939.879
2012-04-18,10,540,121,436,24.9,7.8,30.54,2322000.0,2234990.594
2012-04-18,11,643,157,493,25.0,7.6,17.64,2764900.0,2660184.469
2012-04-18,12,899,445,461,25.2,7.3,10.07,3865700.0,3583333.333
2012-04-18,13,875,462,434,25.2,7.1,17.46,3762500.0,3583333.333
