month,day,hour,poa_wm2,dn_wm2,df_wm2,dc_w,ac_w,tamb_c,tcell_c,wspd_ms,albedo
6,12,10,873.226,873.0,103.0,810566.031,777880.891,26.0,40.685,4.2,0.14
6,12,11,974.127,898.0,104.0,889691.818,833333.333,27.0,43.364,4.2,0.14
6,12,12,574.949,87.0,488.0,525172.355,502599.847,27.0,36.448,4.3,0.14
6,12,13,974.614,893.0,107.0,893025.288,833333.333,27.0,42.502,4.6,0.14
6,12,14,875.649,864.0,109.0,814368.853,781548.964,27.0,40.076,5.1,0.14
6,12,15,718.726,813.0,107.0,682001.972,653872.368,27.0,37.006,5.7,0.14
6,12,16,207.642,15.0,199.0,194272.239,183424.839,27.0,29.661,6.4,0.14
6,12,17,228.399,244.0,138.0,214759.428,203186.085,27.0,29.724,7.1,0.14
6,12,18,89.044,260.0,50.0,68130.255,61752.567,26.0,26.958,7.6,0.14
6,12,19,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.0,0.14
6,12,20,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.1,0.14
6,12,21,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.0,0.14
6,12,22,0.0,0.0,0.0,0.0,0.0,26.0,26.0,7.7,0.14
6,12,23,0.0,0.0,0.0,0.0,0.0,26.0,26.0,7.4,0.14
6,13,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.2,0.14
6,13,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.2,0.14
6,13,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.2,0.14
6,13,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.3,0.14
6,13,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.4,0.14
6,13,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.5,0.14
6,13,6,85.821,314.0,42.0,62357.404,56184.271,25.0,25.889,7.8,0.14
6,13,7,297.196,617.0,75.0,278185.434,264364.656,26.0,29.241,8.0,0.14
6,13,8,518.655,751.0,93.0,507355.063,485413.894,26.0,31.721,8.0,0.14
6,13,9,718.959,823.0,106.0,690957.569,662510.633,26.0,33.906,8.0,0.14
6,13,10,673.804,298.0,411.0,632999.968,606606.7,26.0,33.359,8.0,0.14
6,13,11,747.964,289.0,468.0,694554.157,665979.779,27.0,35.083,8.1,0.14
6,13,12,1013.443,903.0,111.0,943874.404,833333.333,27.0,37.907,8.2,0.14
6,13,13,978.831,891.0,113.0,914539.805,833333.333,27.0,37.538,8.2,0.14
6,13,14,876.231,853.0,119.0,826363.298,793118.398,27.0,36.442,8.2,0.14
6,13,15,719.71,807.0,112.0,691484.58,663018.969,26.0,33.771,8.2,0.14
6,13,16,521.0,728.0,101.0,509183.204,487177.256,26.0,31.641,8.2,0.14
6,13,17,300.301,585.0,83.0,282966.607,268976.412,26.0,29.192,8.3,0.14
6,13,18,91.555,288.0,48.0,69226.095,62809.577,26.0,26.928,8.2,0.14
6,13,19,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.2,0.14
6,13,20,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.1,0.14
6,13,21,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.1,0.14
6,13,22,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.0,0.14
6,13,23,0.0,0.0,0.0,0.0,0.0,26.0,26.0,7.9,0.14
6,14,0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,7.6,0.14
6,14,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.4,0.14
6,14,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.2,0.14
6,14,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.0,0.14
6,14,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.0,0.14
6,14,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.1,0.14
6,14,6,80.926,244.0,47.0,61085.085,54957.035,25.0,25.883,7.4,0.14
6,14,7,287.19,554.0,88.0,268973.452,255479.091,26.0,29.252,7.6,0.14
6,14,8,508.049,703.0,110.0,496223.947,474677.197,26.0,31.706,7.8,0.14
6,14,9,706.771,783.0,124.0,678756.076,650741.487,26.0,33.842,7.9,0.14
6,14,10,863.885,828.0,134.0,817350.981,784425.423,26.0,35.566,7.9,0.14
6,14,11,965.167,852.0,140.0,904244.382,833333.333,26.0,36.676,7.9,0.14
6,14,12,999.442,859.0,141.0,930260.698,833333.333,27.0,37.851,8.1,0.14
6,14,13,967.088,852.0,139.0,903634.683,833333.333,27.0,37.316,8.3,0.14
6,14,14,869.148,830.0,132.0,820050.176,787028.975,27.0,36.199,8.4,0.14
6,14,15,712.595,777.0,127.0,684817.427,656588.06,26.0,33.49,8.5,0.14
6,14,16,515.205,691.0,116.0,503352.676,481553.327,26.0,31.384,8.6,0.14
6,14,17,224.417,224.0,141.0,212320.547,200833.624,26.0,28.33,8.6,0.14
6,14,18,89.372,252.0,51.0,68937.971,62531.662,26.0,26.888,8.5,0.14
6,14,19,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.5,0.14
6,14,20,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8.4,0.14
6,14,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.3,0.14
6,14,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.1,0.14
6,14,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.9,0.14
6,15,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.7,0.14
6,15,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.5,0.14
6,15,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.3,0.14
6,15,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.1,0.14
6,15,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.9,0.14
6,15,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.9,0.14
6,15,6,82.635,279.0,44.0,60989.789,54865.116,25.0,25.904,7.3,0.14
6,15,7,117.359,1.0,117.0,110403.086,102527.503,25.0,26.337,7.6,0.14
6,15,8,328.015,145.0,246.0,313909.082,298822.472,26.0,29.664,7.8,0.14
6,15,9,546.284,315.0,312.0,519865.992,497481.51,26.0,32.093,7.8,0.14
6,15,10,867.822,851.0,118.0,821469.704,788398.204,26.0,35.612,7.9,0.14
6,15,11,974.703,892.0,111.0,914352.535,833333.333,26.0,36.589,8.1,0.14
6,15,12,743.834,245.0,499.0,691820.736,663343.214,26.0,33.889,8.3,0.14
6,15,13,975.522,878.0,122.0,915558.201,833333.333,26.0,36.316,8.4,0.14
6,15,14,879.585,856.0,119.0,833418.436,799923.544,26.0,35.23,8.5,0.14
6,15,15,262.314,15.0,251.0,245174.256,232523.195,26.0,28.735,8.5,0.14
6,15,16,477.187,531.0,170.0,464103.489,443694.895,26.0,31.023,8.5,0.14
6,15,17,303.032,576.0,88.0,285979.43,271882.479,26.0,29.166,8.5,0.14
6,15,18,93.762,279.0,51.0,71826.931,65318.255,26.0,26.929,8.5,0.14
6,15,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.4,0.14
6,15,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.1,0.14
6,15,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.9,0.14
6,15,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.7,0.14
6,15,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.6,0.14
6,16,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.5,0.14
6,16,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.5,0.14
6,16,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.4,0.14
6,16,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.4,0.14
6,16,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.5,0.14
6,16,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.6,0.14
6,16,6,39.0,0.0,39.0,33906.185,28741.191,25.0,25.424,8.0,0.14
6,16,7,135.524,21.0,128.0,127925.97,119429.481,25.0,26.448,8.3,0.14
6,16,8,248.86,44.0,224.0,235915.74,223592.745,26.0,28.652,8.3,0.14
6,16,9,486.469,189.0,346.0,461494.674,441178.52,26.0,31.177,8.3,0.14
6,16,10,624.158,225.0,426.0,586141.926,561409.025,26.0,32.689,8.2,0.14
6,16,11,985.755,884.0,130.0,923869.393,833333.333,26.0,36.611,8.2,0.14
6,16,12,1022.373,888.0,135.0,954660.068,833333.333,26.0,37.001,8.2,0.14
6,16,13,988.743,876.0,137.0,926445.506,833333.333,26.0,36.548,8.3,0.14
6,16,14,774.024,486.0,342.0,729240.808,699437.345,26.0,34.097,8.5,0.14
6,16,15,654.387,541.0,246.0,625910.162,599768.114,26.0,32.805,8.6,0.14
6,16,16,477.439,529.0,171.0,464445.909,444025.181,26.0,30.939,8.7,0.14
6,16,17,167.202,62.0,144.0,157920.899,148361.571,26.0,27.709,8.8,0.14
6,16,18,52.314,15.0,50.0,45826.94,40239.547,25.0,25.534,8.7,0.14
6,16,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.5,0.14
6,16,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.5,0.14
6,16,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.6,0.14
6,16,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.6,0.14
6,16,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.4,0.14
6,17,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.1,0.14
6,17,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.9,0.14
6,17,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.8,0.14
6,17,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.7,0.14
6,17,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.7,0.14
6,17,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.9,0.14
6,17,6,58.389,83.0,47.0,47765.308,42109.23,25.0,25.615,8.1,0.14
6,17,7,204.589,189.0,137.0,193497.59,182677.638,25.0,27.219,8.1,0.14
6,17,8,195.772,12.0,189.0,184812.002,174299.815,25.0,27.142,8.0,0.14
6,17,9,332.707,40.0,303.0,312670.021,297627.317,26.0,29.664,7.9,0.14
6,17,10,519.072,108.0,424.0,485884.528,464704.144,26.0,31.762,7.8,0.14
6,17,11,688.21,211.0,484.0,640852.902,614181.373,26.0,33.639,7.8,0.14
6,17,12,718.843,215.0,504.0,667803.152,640176.669,26.0,33.903,7.9,0.14
6,17,13,739.521,272.0,475.0,688727.233,660359.326,26.0,34.138,7.9,0.14
6,17,14,630.434,222.0,433.0,591411.483,566491.861,26.0,32.817,8.1,0.14
6,17,15,365.551,55.0,324.0,344022.78,327869.122,26.0,29.917,8.2,0.14
6,17,16,424.793,341.0,227.0,411891.028,393332.529,25.0,29.584,8.2,0.14
6,17,17,250.78,306.0,136.0,238334.692,225925.984,25.0,27.72,8.1,0.14
6,17,18,79.07,168.0,53.0,63649.218,57430.311,25.0,25.849,7.8,0.14
6,17,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.6,0.14
6,17,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.5,0.14
6,17,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.4,0.14
6,17,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.2,0.14
6,17,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.0,0.14
6,18,0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,6.7,0.14
6,18,1,0.0,0.0,0.0,0.0,0.0,24.0,24.0,6.5,0.14
6,18,2,0.0,0.0,0.0,0.0,0.0,24.0,24.0,6.4,0.14
6,18,3,0.0,0.0,0.0,0.0,0.0,24.0,24.0,6.3,0.14
6,18,4,0.0,0.0,0.0,0.0,0.0,24.0,24.0,6.2,0.14
6,18,5,0.0,0.0,0.0,0.0,0.0,24.0,24.0,6.4,0.14
6,18,6,86.551,341.0,40.0,61589.906,55443.969,25.0,25.971,6.9,0.14
6,18,7,104.0,0.0,104.0,97421.167,90005.585,25.0,26.22,7.3,0.14
6,18,8,225.22,27.0,210.0,213509.896,201980.829,25.0,27.584,7.5,0.14
6,18,9,725.922,834.0,107.0,696722.918,668071.692,26.0,34.286,7.6,0.14
6,18,10,884.899,875.0,115.0,835830.41,802250.053,26.0,36.177,7.5,0.14
6,18,11,987.931,897.0,120.0,923155.336,833333.333,26.0,37.459,7.4,0.14
6,18,12,1025.322,904.0,122.0,954029.807,833333.333,26.0,38.004,7.3,0.14
6,18,13,994.455,899.0,120.0,928255.107,833333.333,26.0,37.646,7.3,0.14
6,18,14,531.652,112.0,432.0,496809.837,475242.327,26.0,32.189,7.3,0.14
6,18,15,745.409,851.0,102.0,713723.291,684469.674,26.0,34.757,7.3,0.14
6,18,16,545.59,781.0,92.0,532187.147,509366.078,26.0,32.428,7.3,0.14
6,18,17,86.0,0.0,86.0,79571.557,72788.458,26.0,27.019,7.2,0.14
6,18,18,102.904,371.0,45.0,76511.425,69836.759,25.0,26.159,7.0,0.14
6,18,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.8,0.14
6,18,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.6,0.14
6,18,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.4,0.14
6,18,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.2,0.14
6,18,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.1,0.14
6,19,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.9,0.14
6,19,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.9,0.14
6,19,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.1,0.14
6,19,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.3,0.14
6,19,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.3,0.14
6,19,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.4,0.14
6,19,6,89.717,403.0,35.0,61552.479,55407.868,25.0,26.024,6.6,0.14
6,19,7,305.681,687.0,61.0,285769.721,271680.201,25.0,28.74,6.8,0.14
6,19,8,352.914,197.0,242.0,339778.501,323775.235,25.0,29.263,7.0,0.14
6,19,9,389.84,78.0,332.0,367306.884,350328.178,26.0,30.548,7.3,0.14
6,19,10,891.679,907.0,94.0,842967.864,809134.598,26.0,36.16,7.6,0.14
6,19,11,994.717,928.0,97.0,931823.763,833333.333,26.0,37.008,7.9,0.14
6,19,12,1030.286,932.0,99.0,962013.955,833333.333,26.0,37.293,8.0,0.14
6,19,13,998.901,926.0,98.0,935974.497,833333.333,26.0,36.853,8.1,0.14
6,19,14,898.574,896.0,101.0,850298.05,816205.047,26.0,35.685,8.2,0.14
6,19,15,742.688,856.0,95.0,713176.249,683942.016,26.0,34.093,8.1,0.14
6,19,16,352.856,170.0,254.0,337953.699,322015.093,26.0,29.905,7.9,0.14
6,19,17,268.953,398.0,119.0,254337.125,241361.387,26.0,29.025,7.7,0.14
6,19,18,103.89,388.0,43.0,76713.397,70031.573,25.0,26.1,7.6,0.14
6,19,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.5,0.14
6,19,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.4,0.14
6,19,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.2,0.14
6,19,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.9,0.14
6,19,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.5,0.14
6,20,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.0,0.14
6,20,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.5,0.14
6,20,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.1,0.14
6,20,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.1,0.14
6,20,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.1,0.14
6,20,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.4,0.14
6,20,6,86.948,370.0,37.0,60486.7,54379.853,25.0,26.077,5.9,0.14
6,20,7,64.0,0.0,64.0,58802.835,52755.654,25.0,25.85,6.1,0.14
6,20,8,177.812,5.0,175.0,167064.73,157181.4,25.0,27.329,6.2,0.14
6,20,9,292.783,24.0,275.0,273754.841,260091.056,26.0,29.823,6.2,0.14
6,20,10,303.823,18.0,288.0,281845.647,267895.172,26.0,29.915,6.3,0.14
6,20,11,372.277,22.0,351.0,344510.005,328339.083,26.0,30.74,6.4,0.14
6,20,12,447.974,34.0,414.0,414356.591,395710.727,26.0,31.642,6.5,0.14
6,20,13,284.57,16.0,269.0,262667.308,249396.399,26.0,29.51,6.7,0.14
6,20,14,487.353,79.0,417.0,454606.241,434534.172,26.0,31.902,6.9,0.14
6,20,15,731.248,831.0,102.0,700066.521,671296.818,26.0,34.761,7.1,0.14
6,20,16,534.977,766.0,89.0,522094.681,499631.228,26.0,32.242,7.4,0.14
6,20,17,314.771,643.0,72.0,296931.264,282446.246,26.0,29.639,7.4,0.14
6,20,18,102.259,382.0,42.0,75164.479,68537.541,26.0,27.126,7.2,0.14
6,20,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.9,0.14
6,20,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.6,0.14
6,20,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.1,0.14
6,20,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.5,0.14
6,20,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,4.9,0.14
6,21,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,4.5,0.14
6,21,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,4.3,0.14
6,21,2,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.1,0.14
6,21,3,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.1,0.14
6,21,4,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.1,0.14
6,21,5,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.2,0.14
6,21,6,84.511,369.0,35.0,58194.244,52168.628,25.0,26.24,4.5,0.14
6,21,7,294.609,656.0,62.0,273993.85,260321.596,25.0,29.655,4.6,0.14
6,21,8,516.165,782.0,77.0,502358.91,480594.774,25.0,33.374,4.5,0.14
6,21,9,498.219,211.0,342.0,469717.07,449109.564,25.0,33.122,4.4,0.14
6,21,10,700.06,395.0,353.0,649945.531,622951.814,26.0,37.408,4.4,0.14
6,21,11,578.527,105.0,477.0,532290.81,509466.067,26.0,35.258,4.5,0.14
6,21,12,768.78,279.0,490.0,703920.989,675014.707,26.0,38.158,4.6,0.14
6,21,13,733.695,311.0,431.0,673849.154,646008.437,27.0,38.169,4.9,0.14
6,21,14,890.615,893.0,95.0,828822.06,795490.036,27.0,39.978,5.3,0.14
6,21,15,739.418,857.0,90.0,701261.376,672449.334,27.0,37.296,5.7,0.14
6,21,16,542.824,794.0,80.0,525839.159,503243.024,27.0,34.326,6.0,0.14
6,21,17,321.367,675.0,66.0,302532.897,287849.391,26.0,30.249,6.1,0.14
6,21,18,105.836,409.0,41.0,77253.425,70552.466,26.0,27.318,6.0,0.14
6,21,19,0.0,0.0,0.0,0.0,0.0,26.0,26.0,5.9,0.14
6,21,20,0.0,0.0,0.0,0.0,0.0,26.0,26.0,5.8,0.14
6,21,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.8,0.14
6,21,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.8,0.14
6,21,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.5,0.14
6,22,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.3,0.14
6,22,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.2,0.14
6,22,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.4,0.14
6,22,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.6,0.14
6,22,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.7,0.14
6,22,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.9,0.14
6,22,6,83.129,346.0,37.0,58023.22,52003.664,25.0,25.987,6.3,0.14
6,22,7,295.052,639.0,69.0,274375.375,260689.602,26.0,29.805,6.3,0.14
6,22,8,517.299,769.0,86.0,504118.828,482292.331,26.0,32.906,6.1,0.14
6,22,9,516.026,242.0,337.0,487633.872,466391.503,26.0,32.987,5.9,0.14
6,22,10,878.194,877.0,108.0,824580.306,791398.585,26.0,37.795,6.0,0.14
6,22,11,718.643,251.0,476.0,665457.811,637914.433,26.0,35.481,6.1,0.14
6,22,12,1018.289,896.0,123.0,938769.882,833333.333,27.0,40.356,6.2,0.14
6,22,13,988.416,890.0,122.0,914667.396,833333.333,27.0,39.828,6.3,0.14
6,22,14,895.379,880.0,111.0,840867.352,807108.516,26.0,37.509,6.4,0.14
6,22,15,461.475,147.0,350.0,434966.431,415590.279,26.0,31.906,6.4,0.14
6,22,16,380.303,225.0,249.0,364432.692,347555.83,26.0,30.786,6.6,0.14
6,22,17,321.796,659.0,72.0,303482.388,288765.238,26.0,29.991,6.7,0.14
6,22,18,106.228,397.0,43.0,78600.963,71852.255,25.0,26.244,6.6,0.14
6,22,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.4,0.14
6,22,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.3,0.14
6,22,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.2,0.14
6,22,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.1,0.14
6,22,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.8,0.14
6,23,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.5,0.14
6,23,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.2,0.14
6,23,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.1,0.14
6,23,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.1,0.14
6,23,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.2,0.14
6,23,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.6,0.14
6,23,6,80.775,323.0,38.0,56890.241,50910.831,25.0,25.973,6.2,0.14
6,23,7,290.922,626.0,70.0,271650.118,258060.912,25.0,28.633,6.6,0.14
6,23,8,513.242,761.0,87.0,501162.495,479440.753,26.0,32.36,6.8,0.14
6,23,9,502.879,219.0,341.0,476249.437,455410.463,26.0,32.116,6.9,0.14
6,23,10,873.704,878.0,103.0,824251.492,791081.422,26.0,36.662,6.9,0.14
6,23,11,977.842,900.0,108.0,912646.7,833333.333,26.0,37.919,6.9,0.14
6,23,12,1015.281,905.0,111.0,943838.223,833333.333,26.0,38.371,6.9,0.14
6,23,13,985.387,898.0,111.0,919717.149,833333.333,26.0,37.771,7.1,0.14
6,23,14,678.271,330.0,384.0,636516.102,609998.243,26.0,33.916,7.3,0.14
6,23,15,738.247,845.0,97.0,707816.225,678771.919,26.0,34.426,7.6,0.14
6,23,16,542.272,781.0,86.0,529676.502,506944.395,26.0,32.092,7.8,0.14
6,23,17,321.255,659.0,71.0,303581.887,288861.211,26.0,29.544,7.9,0.14
6,23,18,105.382,390.0,43.0,78222.571,71487.272,25.0,26.097,7.8,0.14
6,23,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.7,0.14
6,23,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.6,0.14
6,23,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.4,0.14
6,23,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.1,0.14
6,23,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.8,0.14
6,24,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.4,0.14
6,24,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.2,0.14
6,24,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.1,0.14
6,24,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.1,0.14
6,24,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.1,0.14
6,24,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.4,0.14
6,24,6,80.425,315.0,39.0,56915.33,50935.031,25.0,25.911,6.8,0.14
6,24,7,290.024,625.0,70.0,270797.08,257238.1,25.0,28.511,6.9,0.14
6,24,8,512.426,757.0,89.0,502422.598,480656.205,25.0,31.285,6.9,0.14
6,24,9,712.534,828.0,101.0,683036.079,654869.832,26.0,34.713,6.9,0.14
6,24,10,871.44,869.0,109.0,822383.543,789279.662,26.0,36.527,7.0,0.14
6,24,11,970.36,879.0,121.0,906094.751,833333.333,26.0,37.708,7.0,0.14
6,24,12,1007.297,887.0,121.0,937476.017,833333.333,26.0,38.028,7.1,0.14
6,24,13,602.869,120.0,486.0,559895.965,536093.062,26.0,33.08,7.2,0.14
6,24,14,601.365,182.0,439.0,562544.371,538647.625,26.0,33.007,7.3,0.14
6,24,15,735.932,844.0,95.0,705030.575,676084.976,26.0,34.645,7.3,0.14
6,24,16,347.234,156.0,256.0,331925.402,316200.403,26.0,30.067,7.3,0.14
6,24,17,40.0,0.0,40.0,35814.583,30581.967,26.0,26.474,7.2,0.14
6,24,18,103.901,373.0,44.0,77294.549,70592.134,26.0,27.172,7.0,0.14
6,24,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.8,0.14
6,24,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.8,0.14
6,24,21,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.9,0.14
6,24,22,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.0,0.14
6,24,23,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.1,0.14
6,25,0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.1,0.14
6,25,1,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.0,0.14
6,25,2,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.9,0.14
6,25,3,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.8,0.14
6,25,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.6,0.14
6,25,5,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.6,0.14
6,25,6,68.938,214.0,41.0,51046.03,45273.704,25.0,25.804,6.7,0.14
6,25,7,251.427,417.0,105.0,235797.427,223478.624,25.0,28.05,6.9,0.14
6,25,8,353.624,207.0,238.0,339447.063,323455.541,26.0,30.23,7.1,0.14
6,25,9,505.04,225.0,339.0,478777.341,457848.794,26.0,31.961,7.2,0.14
6,25,10,872.955,870.0,110.0,824728.755,791541.774,26.0,36.237,7.3,0.14
6,25,11,976.84,889.0,118.0,912725.228,833333.333,26.0,37.554,7.2,0.14
6,25,12,1015.293,898.0,118.0,944985.309,833333.333,26.0,38.004,7.2,0.14
6,25,13,987.833,895.0,116.0,922516.503,833333.333,26.0,37.569,7.3,0.14
6,25,14,895.746,886.0,105.0,844699.183,810804.57,26.0,36.502,7.3,0.14
6,25,15,743.162,849.0,98.0,711371.535,682201.251,26.0,34.816,7.2,0.14
6,25,16,546.149,786.0,86.0,532627.698,509791.019,26.0,32.498,7.2,0.14
6,25,17,325.678,671.0,70.0,308925.348,294015.333,25.0,28.803,7.3,0.14
6,25,18,108.734,414.0,42.0,80319.771,73510.16,25.0,26.197,7.2,0.14
6,25,19,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.1,0.14
6,25,20,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.8,0.14
